#,,base:cevent_training_words_expanded,,,,,cevent_training_eye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,individual_prop,,,,,,,,,,,,,,,,,,individual_mean_dur,,,,,,,,,,,,,,,,,,individual_freq,,,,,,,,,,,,,,,,,
#,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
#subID,expID,onset,offset,category,trialsID,instanceID,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all,cat-all
18811,188,116.75,119,18,1,41,0,0,0,0,0,0,0,0.34533,0,0,0,0,0,0,0.022667,0,0,0.60578,0,0,0,0,0,0,0,0.777,0,0,0,0,0,0,0.051,0,0,0.6815,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,26.667,0,0,53.333
18811,188,119,121.25,16,1,42,0,0,0,0,0,0,0,0.75556,0,0,0,0,0,0,0,0,0,0.16489,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0.371,0,0,0,0,0,0,0,53.333,0,0,0,0,0,0,0,0,0,26.667
18811,188,121.25,123.5,8,1,43,0,0,0,0,0,0,0,0.30133,0,0,0,0,0,0,0,0.56622,0,0,0,0,0,0,0,0,0,0.678,0,0,0,0,0,0,0,0.637,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,0,0,0,53.333,0,0
18811,188,123.5,125.75,15,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652,0.33911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.467,0.763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.667,26.667,0,0
18811,188,128.2,130.45,14,1,45,0.24,0,0,0,0,0,0,0.45067,0,0,0,0,0,0.16667,0,0,0,0.0093333,0.54,0,0,0,0,0,0,0.507,0,0,0,0,0,0.1875,0,0,0,0.021,26.667,0,0,0,0,0,0,53.333,0,0,0,0,0,53.333,0,0,0,26.667
18811,188,130.45,132.7,8,1,46,0.256,0,0,0,0,0,0,0.08,0,0,0,0,0,0.56711,0,0,0,0,0.288,0,0,0,0,0,0,0.18,0,0,0,0,0,0.42533,0,0,0,0,53.333,0,0,0,0,0,0,26.667,0,0,0,0,0,80,0,0,0,0
18811,188,132.7,134.95,1,1,47,0,0,0,0,0,0,0,0.488,0,0,0,0,0,0.33511,0,0,0,0.16844,0,0,0,0,0,0,0,1.098,0,0,0,0,0,0.377,0,0,0,0.379,0,0,0,0,0,0,0,26.667,0,0,0,0,0,53.333,0,0,0,26.667
18811,188,134.95,137.2,18,1,48,0.22222,0,0,0,0,0,0,0.21556,0,0,0,0,0,0.49022,0,0,0,0,0.5,0,0,0,0,0,0,0.2425,0,0,0,0,0,0.36767,0,0,0,0,26.667,0,0,0,0,0,0,53.333,0,0,0,0,0,80,0,0,0,0
18811,188,139.65,141.9,7,1,49,0,0,0,0,0,0,0.47067,0,0,0,0,0.256,0,0.24844,0,0,0,0,0,0,0,0,0,0,1.059,0,0,0,0,0.576,0,0.559,0,0,0,0,0,0,0,0,0,0,26.667,0,0,0,0,26.667,0,26.667,0,0,0,0
18811,188,141.9,144.15,5,1,50,0,0,0,0,0.41333,0,0,0,0,0,0,0.38267,0,0.15156,0,0,0,0,0,0,0,0,0.465,0,0,0,0,0,0,0.4305,0,0.341,0,0,0,0,0,0,0,0,53.333,0,0,0,0,0,0,53.333,0,26.667,0,0,0,0
